YEAR,GEO_ID,TRACT,CITY,COUNTY,STATE,ABBREV_NAME,B25070_001E,B25070_001M,B25070_002E,B25070_002M,B25070_003E,B25070_003M,B25070_004E,B25070_004M,B25070_005E,B25070_005M,B25070_006E,B25070_006M,B25070_007E,B25070_007M,B25070_008E,B25070_008M,B25070_009E,B25070_009M,B25070_010E,B25070_010M,B25070_011E,B25070_011M,B25072_001E,B25072_001M,B25072_002E,B25072_002M,B25072_003E,B25072_003M,B25072_004E,B25072_004M,B25072_005E,B25072_005M,B25072_006E,B25072_006M,B25072_007E,B25072_007M,B25072_008E,B25072_008M,B25072_009E,B25072_009M,B25072_010E,B25072_010M,B25072_011E,B25072_011M,B25072_012E,B25072_012M,B25072_013E,B25072_013M,B25072_014E,B25072_014M,B25072_015E,B25072_015M,B25072_016E,B25072_016M,B25072_017E,B25072_017M,B25072_018E,B25072_018M,B25072_019E,B25072_019M,B25072_020E,B25072_020M,B25072_021E,B25072_021M,B25072_022E,B25072_022M,B25072_023E,B25072_023M,B25072_024E,B25072_024M,B25072_025E,B25072_025M,B25072_026E,B25072_026M,B25072_027E,B25072_027M,B25072_028E,B25072_028M,B25072_029E,B25072_029M,TotalRentBurden,RentBurden_15to24,RentBurden_25to34,RentBurden_35to64,RentBurden_65+,TotalSevereRentBurden
2015,6037430501,Census Tract 4305.01,Sierra Madre,Los Angeles County,California,SierraMadre,306,74,21,19,47,48,38,32,38,28,17,19,16,18,21,34,15,17,79,41,14,16,306,74,0,12,0,12,0,12,0,12,0,12,0,12,0,12,57,47,26,29,0,12,0,12,0,12,31,36,0,12,201,68,80,51,29,26,17,19,16,18,52,34,7,11,48,31,0,12,9,13,0,12,0,12,32,26,7,12,42.81,,54.39,33.83,66.67,25.82
2015,6037430502,Census Tract 4305.02,Sierra Madre,Los Angeles County,California,SierraMadre,1507,180,58,66,276,133,157,104,204,83,240,107,67,56,81,62,83,66,289,101,52,48,1507,180,9,15,0,17,0,17,0,17,0,17,9,15,0,17,237,129,93,76,47,56,45,72,0,17,52,64,0,17,984,205,365,163,133,76,151,86,53,52,230,115,52,48,277,93,33,26,24,27,44,34,14,21,162,74,0,17,34.51,100.0,21.94,28.76,63.54,19.18
2016,6037430501,Census Tract 4305.01,Sierra Madre,Los Angeles County,California,SierraMadre,267,72,17,18,38,43,33,28,29,30,23,28,13,15,19,33,17,16,71,39,7,11,267,72,0,12,0,12,0,12,0,12,0,12,0,12,0,12,52,49,23,26,0,12,0,12,0,12,29,37,0,12,180,61,65,50,29,30,23,28,6,10,57,33,0,12,35,26,0,12,0,12,0,12,7,11,21,21,7,11,44.94,,55.77,35.0,80.0,26.59
2016,6037430502,Census Tract 4305.02,Sierra Madre,Los Angeles County,California,SierraMadre,1454,210,42,53,206,124,103,82,295,121,239,105,58,53,90,73,81,62,294,116,46,53,1454,210,9,14,0,17,0,17,0,17,0,17,9,14,0,17,292,133,95,73,44,54,57,78,0,17,96,76,0,17,861,176,227,135,227,106,137,72,44,43,180,111,46,53,292,103,29,28,24,26,45,36,14,21,180,86,0,17,35.97,100.0,32.88,26.02,66.44,20.22
2017,6037430501,Census Tract 4305.01,Sierra Madre,Los Angeles County,California,SierraMadre,329,108,11,14,52,50,43,38,35,39,65,59,14,15,6,9,27,22,69,46,7,12,329,108,0,12,0,12,0,12,0,12,0,12,0,12,0,12,57,45,35,34,0,12,0,12,0,12,22,28,0,12,213,84,71,53,35,39,65,59,6,9,36,23,0,12,59,42,0,12,0,12,0,12,8,12,44,38,7,12,35.26,,38.6,19.72,88.14,20.97
2017,6037430502,Census Tract 4305.02,Sierra Madre,Los Angeles County,California,SierraMadre,1429,186,48,59,239,112,87,57,224,113,243,113,64,38,83,77,129,91,281,137,31,41,1429,186,8,14,0,17,0,17,0,17,0,17,8,14,0,17,288,133,96,79,10,18,93,89,15,24,74,62,0,17,857,169,249,114,188,110,116,69,35,30,238,106,31,41,276,110,29,30,26,29,34,32,14,22,173,99,0,17,38.98,100.0,30.9,31.86,67.75,19.66
2018,6037430501,Census Tract 4305.01,Sierra Madre,Los Angeles County,California,SierraMadre,299,91,8,13,29,30,14,18,32,42,72,68,8,13,6,10,34,28,80,63,16,17,299,91,0,12,0,12,0,12,0,12,0,12,0,12,0,12,18,19,8,13,0,12,0,12,0,12,10,14,0,12,216,80,43,34,32,42,72,68,0,12,69,53,0,12,65,43,0,12,0,12,0,12,8,13,41,40,16,17,42.81,,55.56,31.94,75.38,26.76
2018,6037430502,Census Tract 4305.02,Sierra Madre,Los Angeles County,California,SierraMadre,1450,206,13,20,223,112,132,94,188,122,239,109,109,74,88,77,139,92,273,102,46,45,1450,206,0,17,0,17,0,17,0,17,0,17,0,17,0,17,299,142,104,85,0,17,98,97,17,26,80,69,0,17,823,181,193,96,176,120,107,64,38,37,276,135,33,40,328,116,71,70,12,19,34,34,54,64,144,66,13,22,42.0,,32.44,38.15,60.37,18.83
2019,6037430501,Census Tract 4305.01,Sierra Madre,Los Angeles County,California,SierraMadre,318,111,0,12,22,31,17,21,18,20,48,45,11,17,17,19,47,39,86,73,52,51,318,111,0,12,0,12,0,12,0,12,0,12,0,12,0,12,18,21,0,12,7,11,0,12,0,12,11,17,0,12,232,92,39,38,11,17,48,45,0,12,101,70,33,47,68,55,0,12,0,12,0,12,11,17,38,48,19,22,50.63,,61.11,43.53,72.06,27.04
2019,6037430502,Census Tract 4305.02,Sierra Madre,Los Angeles County,California,SierraMadre,1468,221,57,72,150,86,154,106,274,134,177,108,119,85,62,64,136,85,310,121,29,32,1468,221,0,17,0,17,0,17,0,17,0,17,0,17,0,17,257,126,56,68,0,17,98,100,12,20,91,71,0,17,873,190,221,114,247,129,79,47,51,45,262,112,13,21,338,134,84,81,27,31,0,17,56,66,155,86,16,24,42.71,,40.08,35.85,62.43,21.12
2020,6037430501,Census Tract 4305.01,Sierra Madre,Los Angeles County,California,SierraMadre,438,184,0,13,32,40,155,171,7,12,48,48,10,16,28,26,32,33,79,62,47,61,438,184,0,13,0,13,0,13,0,13,0,13,0,13,0,13,20,26,0,13,7,12,0,13,0,13,13,23,0,13,358,179,187,174,0,13,48,48,0,13,84,53,39,61,60,48,0,13,0,13,0,13,10,16,42,43,8,12,34.02,,65.0,23.46,86.67,18.04
2020,6037430502,Census Tract 4305.02,Sierra Madre,Los Angeles County,California,SierraMadre,1508,345,88,95,116,69,137,94,266,123,103,69,299,268,66,74,122,90,280,105,31,37,1508,345,0,19,0,19,0,19,0,19,0,19,0,19,0,19,147,92,43,53,0,19,48,57,10,16,46,44,0,19,1019,327,230,119,251,123,55,41,231,261,238,117,14,23,342,144,68,74,15,23,0,19,58,67,184,103,17,29,50.86,,38.1,46.03,70.76,18.57
2021,6037430501,Census Tract 4305.01,Sierra Madre,Los Angeles County,California,SierraMadre,514,197,0,13,59,61,152,178,15,23,49,45,9,14,34,32,21,25,94,66,81,71,514,197,0,13,0,13,0,13,0,13,0,13,0,13,0,13,83,68,13,22,15,23,0,13,0,13,13,20,42,58,373,188,198,190,0,13,49,45,0,13,94,58,32,48,58,48,0,13,0,13,0,13,9,14,42,45,7,12,30.74,,15.66,25.2,87.93,18.29
2021,6037430502,Census Tract 4305.02,Sierra Madre,Los Angeles County,California,SierraMadre,1590,325,99,111,131,74,173,109,151,95,109,75,315,281,79,49,146,95,339,146,48,46,1590,325,0,19,0,19,0,19,0,19,0,19,0,19,0,19,137,99,62,68,0,19,39,61,8,14,28,34,0,19,1097,314,272,140,137,91,70,48,237,277,364,143,17,27,356,138,69,80,14,23,0,19,70,70,172,90,31,39,55.28,,26.28,54.79,67.98,21.32
2022,6037430501,Census Tract 4305.01,Sierra Madre,Los Angeles County,California,SierraMadre,474,183,0,13,33,43,153,175,10,16,61,61,11,16,18,20,10,16,88,68,90,85,474,183,0,13,0,13,0,13,0,13,0,13,0,13,0,13,118,85,26,28,10,16,38,59,0,13,0,13,44,67,317,193,160,181,0,13,23,25,0,13,97,70,37,57,39,30,0,13,0,13,0,13,11,16,19,21,9,15,26.79,,0.0,30.6,76.92,18.57
2022,6037430502,Census Tract 4305.02,Sierra Madre,Los Angeles County,California,SierraMadre,1722,357,83,100,186,134,178,117,258,145,85,52,295,272,84,48,83,55,309,142,161,143,1722,357,0,19,0,19,0,19,0,19,0,19,0,19,0,19,189,139,77,77,0,19,0,19,0,19,30,38,82,114,1087,334,299,127,192,130,70,49,230,273,278,133,18,29,446,149,71,78,66,83,15,25,65,49,168,111,61,59,44.77,,15.87,46.73,52.24,17.94
2023,6037430501,Census Tract 4305.01,Sierra Madre,Los Angeles County,California,SierraMadre,419,174,0,14,31,39,158,173,6,10,53,66,25,28,17,18,9,16,62,43,58,62,419,174,0,14,0,14,0,14,0,14,0,14,0,14,0,14,101,66,18,26,6,10,45,63,0,14,0,14,32,48,283,173,163,167,0,14,8,14,15,24,71,45,26,39,35,29,8,13,0,14,0,14,10,16,17,21,0,14,26.97,,0.0,30.39,77.14,14.8
2023,6037430502,Census Tract 4305.02,Sierra Madre,Los Angeles County,California,SierraMadre,1609,286,143,127,146,117,197,112,234,157,73,54,303,277,64,55,81,56,286,146,82,82,1609,286,0,19,0,19,0,19,0,19,0,19,0,19,0,19,221,140,124,114,0,19,0,19,0,19,43,45,54,74,952,309,295,132,170,123,58,50,210,254,219,124,0,19,436,132,67,52,64,75,15,23,93,100,169,105,28,34,45.62,,19.46,45.06,60.09,17.78
